order_id,order_date,customer_id,product_id,quantity,unit_price
102094,2024-09-23,153,155,5,461.71
102095,2024-06-23,970,112,3,46.29
102096,2024-01-15,736,173,1,317.12
102097,2025-04-09,848,168,4,456.11
102098,2024-05-01,230,187,4,348.24
102099,2024-07-14,969,192,2,456.19
102100,2025-05-21,392,135,3,383.91
102101,2024-07-30,615,117,4,495.11
102102,2025-11-24,194,128,3,461.37
102103,2025-02-22,812,154,2,233.82
102104,2024-10-24,1000,119,1,316.49
102105,2025-09-24,462,134,2,499.78
102106,2025-08-19,701,132,3,305.81
102107,2024-03-28,11,183,4,235.95
102108,2024-11-27,998,161,2,280.43
102109,2025-12-04,218,189,4,62.25
102110,2025-12-26,434,192,4,456.19
102111,2024-09-19,75,195,5,342.09
102112,2024-03-01,54,113,5,407.45
102113,2025-04-27,931,143,2,414.2
102114,2025-11-17,991,146,5,382.39
102115,2024-01-06,260,177,1,350.05
102116,2025-01-25,310,165,5,199.17
102117,2024-05-15,992,151,3,236.1
102118,2025-08-17,184,172,1,427.64
102119,2025-05-30,505,134,2,499.78
102120,2024-05-15,92,144,4,236.36
102121,2025-03-19,146,141,5,27.97
102122,2024-11-16,46,134,1,499.78
102123,2024-10-14,766,117,4,495.11
102124,2024-10-16,925,147,4,74.19
102125,2024-09-27,530,134,5,499.78
102126,2024-06-17,324,141,4,27.97
102127,2024-06-03,570,195,4,342.09
102128,2024-02-24,194,185,4,342.02
102129,2024-08-23,188,120,1,86.95
102130,2024-09-23,168,105,4,186.82
102131,2025-03-22,119,191,4,144.49
102132,2025-03-28,366,164,1,31.38
102133,2025-05-11,469,191,5,144.49
102134,2024-05-31,127,164,1,31.38
102135,2024-07-27,890,145,1,187.26
102136,2024-06-21,768,137,2,223.57
102137,2025-07-30,913,166,3,71.85
102138,2024-08-05,598,185,5,342.02
102139,2025-08-07,185,101,5,68.57
102140,2024-09-09,787,154,1,233.82
102141,2024-12-02,27,164,1,31.38
102142,2025-02-07,383,137,1,223.57
102143,2024-11-27,158,176,1,382.57
102144,2025-04-16,851,104,1,490.44
102145,2025-04-09,644,191,4,144.49
102146,2025-11-04,6,135,5,383.91
102147,2025-11-02,638,143,1,414.2
102148,2025-08-05,133,158,3,148.58
102149,2025-10-21,290,128,1,461.37
102150,2024-03-13,561,142,1,168.39
102151,2024-04-04,409,178,4,400.1
102152,2024-09-02,989,133,2,481.33
102153,2024-04-01,22,199,4,96.05
102154,2025-02-01,799,127,2,91.29
102155,2025-10-24,771,152,3,254.19
102156,2024-05-03,306,184,2,336.74
102157,2024-11-13,926,163,4,290.17
102158,2024-05-14,368,188,5,107.61
102159,2025-01-11,525,186,1,473.16
102160,2025-04-01,907,126,4,455.11
102161,2024-10-01,577,150,4,280.59
102162,2024-04-02,775,177,4,350.05
102163,2025-09-20,191,155,3,461.71
102164,2024-04-05,42,156,4,433.36
102165,2025-04-19,693,166,3,71.85
102166,2025-05-22,540,129,2,347.44
102167,2024-03-26,298,181,5,48.68
102168,2024-03-22,929,160,4,228.8
102169,2024-06-01,131,162,3,467.09
102170,2024-09-11,536,188,3,107.61
102171,2025-08-05,49,155,3,461.71
102172,2024-02-16,526,171,1,349.42
102173,2025-03-11,423,114,5,68.03
102174,2025-11-07,738,113,4,407.45
102175,2024-12-29,261,173,3,317.12
102176,2025-05-30,17,175,1,498.73
102177,2024-07-02,806,115,4,397.45
102178,2024-02-16,86,124,4,462.71
102179,2024-11-17,602,154,3,233.82
102180,2025-11-17,461,193,4,390.1
102181,2024-12-15,990,180,3,287.29
102182,2024-07-08,81,124,2,462.71
102183,2024-09-22,893,196,5,452.66
102184,2025-03-20,548,187,1,348.24
102185,2025-02-08,120,103,1,488.53
102186,2025-11-02,489,102,2,103.85
102187,2025-11-04,989,159,4,294.15
102188,2025-05-13,311,196,5,452.66
102189,2025-01-04,708,180,5,287.29
102190,2024-11-05,90,187,4,348.24
102191,2024-01-15,196,117,2,495.11
102192,2025-12-13,994,115,1,397.45
102193,2024-08-02,493,125,1,218.31
102194,2025-10-27,248,184,2,336.74
102195,2024-07-14,89,156,5,433.36
102196,2024-05-31,486,139,4,430.28
102197,2024-04-29,171,155,1,461.71
102198,2025-05-11,483,120,4,86.95
102199,2025-08-22,249,103,4,488.53
102200,2025-08-06,850,126,3,455.11
102201,2024-12-07,9,151,1,236.1
102202,2025-03-01,869,114,4,68.03
102203,2025-09-02,749,164,5,31.38
102204,2024-02-07,500,171,3,349.42
102205,2025-06-09,606,152,4,254.19
102206,2025-11-25,927,193,5,390.1
102207,2024-03-03,541,163,2,290.17
102208,2025-08-13,324,103,4,488.53
102209,2024-10-01,915,171,1,349.42
102210,2025-04-29,120,183,4,235.95
102211,2025-10-23,356,164,5,31.38
102212,2024-01-22,166,158,4,148.58
102213,2025-04-25,353,137,2,223.57
102214,2025-06-03,225,157,2,176.53
102215,2025-09-08,874,176,3,382.57
102216,2024-05-14,905,192,4,456.19
102217,2025-03-02,854,138,4,180.49
102218,2025-04-28,819,187,3,348.24
102219,2024-07-31,290,121,5,86.69
102220,2025-11-14,495,189,1,62.25
102221,2024-07-23,161,117,2,495.11
102222,2024-04-13,813,178,4,400.1
102223,2024-11-06,241,154,4,233.82
102224,2024-02-18,19,127,5,91.29
102225,2024-12-31,694,146,3,382.39
102226,2025-05-30,33,121,2,86.69
102227,2025-03-16,117,109,3,239.99
102228,2024-05-03,576,180,2,287.29
102229,2024-09-21,349,129,4,347.44
102230,2025-07-24,274,146,1,382.39
102231,2025-09-10,686,120,5,86.95
102232,2025-03-24,819,114,1,68.03
102233,2024-04-18,801,159,1,294.15
102234,2024-04-14,844,179,5,221.03
102235,2025-06-03,108,172,1,427.64
102236,2024-07-29,933,122,1,240.25
102237,2024-10-26,726,147,2,74.19
102238,2025-05-25,751,157,5,176.53
102239,2025-10-24,373,113,2,407.45
102240,2024-05-05,869,143,2,414.2
102241,2025-03-01,788,126,4,455.11
102242,2024-09-08,855,199,1,96.05
102243,2024-10-20,518,161,3,280.43
102244,2024-09-29,382,122,1,240.25
102245,2025-01-04,645,192,4,456.19
102246,2024-06-04,772,186,2,473.16
102247,2025-03-07,807,197,5,26.34
102248,2025-03-15,424,130,2,274.58
102249,2025-06-12,814,153,4,213.58
102250,2024-01-31,454,188,3,107.61
102251,2025-06-13,967,119,1,316.49
102252,2024-12-12,323,109,1,239.99
102253,2025-03-20,63,152,2,254.19
102254,2025-11-07,945,151,1,236.1
102255,2025-08-11,60,183,2,235.95
102256,2024-10-29,430,181,5,48.68
102257,2024-11-07,739,152,5,254.19
102258,2024-12-18,9,196,3,452.66
102259,2025-09-17,943,136,5,329.23
102260,2025-04-01,660,119,4,316.49
102261,2025-10-01,808,127,5,91.29
102262,2025-12-15,354,180,4,287.29
102263,2024-07-21,903,184,4,336.74
102264,2024-02-07,551,139,1,430.28
102265,2024-05-09,533,143,4,414.2
102266,2024-08-06,96,170,3,392.94
102267,2024-11-15,534,166,5,71.85
102268,2024-01-24,29,144,2,236.36
102269,2024-09-21,248,170,5,392.94
102270,2025-03-08,518,200,3,439.46
102271,2025-01-16,266,115,1,397.45
102272,2024-12-28,127,181,5,48.68
102273,2025-04-04,306,107,1,153.14
102274,2025-04-09,348,174,1,27.58
102275,2025-08-02,732,131,5,29.52
102276,2025-09-01,240,181,5,48.68
102277,2024-10-18,683,145,3,187.26
102278,2025-11-19,144,192,5,456.19
102279,2025-06-16,756,192,4,456.19
102280,2024-12-01,529,132,1,305.81
102281,2025-01-04,466,175,2,498.73
102282,2025-12-29,436,113,2,407.45
102283,2024-04-04,64,153,1,213.58
102284,2025-05-02,220,155,2,461.71
102285,2025-01-13,694,158,1,148.58
102286,2025-08-25,573,168,4,456.11
102287,2024-09-27,599,167,4,438.34
102288,2025-03-26,706,164,4,31.38
102289,2024-06-15,148,163,4,290.17
102290,2025-05-11,729,165,2,199.17
102291,2025-12-22,526,159,2,294.15
102292,2025-12-12,218,168,1,456.11
102293,2024-02-03,765,159,4,294.15
102294,2025-01-13,944,121,5,86.69
102295,2025-02-22,113,116,5,196.38
102296,2025-08-08,297,116,3,196.38
102297,2024-06-05,121,106,5,72.02
102298,2025-01-18,311,148,3,69.49
102299,2024-01-29,811,138,4,180.49
102300,2025-08-26,432,119,2,316.49
102301,2024-10-17,221,107,3,153.14
102302,2024-01-03,126,124,4,462.71
102303,2024-03-10,892,171,3,349.42
102304,2025-05-07,587,106,4,72.02
102305,2025-04-08,922,140,5,151.22
102306,2025-05-01,855,144,4,236.36
102307,2024-05-15,781,193,5,390.1
102308,2025-10-13,472,118,5,39.5
102309,2025-11-14,460,198,4,54.16
102310,2024-04-01,820,120,3,86.95
102311,2025-02-23,397,180,5,287.29
102312,2024-12-13,554,130,4,274.58
102313,2024-10-11,662,106,4,72.02
102314,2025-12-25,26,112,2,46.29
102315,2025-07-28,661,174,3,27.58
102316,2024-03-28,198,116,5,196.38
102317,2025-08-13,776,180,5,287.29
102318,2025-06-18,194,107,5,153.14
102319,2025-05-29,919,197,4,26.34
102320,2025-11-05,959,103,1,488.53
102321,2024-01-20,282,169,2,210.88
102322,2025-12-23,860,127,2,91.29
102323,2024-03-27,827,175,4,498.73
102324,2024-11-24,412,169,5,210.88
102325,2025-05-18,883,176,1,382.57
102326,2025-03-23,185,103,3,488.53
102327,2025-06-24,325,154,1,233.82
102328,2024-04-03,118,149,3,357.78
102329,2024-06-21,293,113,5,407.45
102330,2024-09-18,787,119,2,316.49
102331,2024-11-10,976,112,2,46.29
102332,2024-03-01,630,153,2,213.58
102333,2024-01-28,731,142,2,168.39
102334,2025-02-03,102,108,3,60.26
102335,2025-02-26,915,141,2,27.97
102336,2025-01-19,965,142,3,168.39
102337,2024-07-26,246,116,1,196.38
102338,2025-08-23,243,197,5,26.34
102339,2025-05-31,395,164,5,31.38
102340,2024-03-03,326,115,3,397.45
102341,2025-02-20,68,160,5,228.8
102342,2025-02-21,649,162,1,467.09
102343,2024-10-02,568,130,1,274.58
102344,2024-09-09,782,176,1,382.57
102345,2024-11-07,582,172,2,427.64
102346,2024-03-26,867,153,4,213.58
102347,2024-07-27,802,182,5,253.85
102348,2025-07-07,173,119,3,316.49
102349,2025-03-09,985,132,5,305.81
102350,2024-02-12,2,172,4,427.64
102351,2024-10-23,669,160,5,228.8
102352,2024-03-02,956,122,1,240.25
102353,2025-09-04,257,162,3,467.09
102354,2024-12-25,863,188,4,107.61
102355,2025-08-22,861,181,2,48.68
102356,2024-02-16,166,166,3,71.85
102357,2025-07-30,72,195,5,342.09
102358,2025-02-08,716,139,1,430.28
102359,2025-07-23,287,116,2,196.38
102360,2025-09-17,517,156,2,433.36
102361,2025-10-12,268,141,3,27.97
102362,2024-10-06,252,197,4,26.34
102363,2024-12-15,216,185,3,342.02
102364,2024-12-02,17,159,5,294.15
102365,2025-10-23,945,189,2,62.25
102366,2025-05-02,5,101,5,68.57
102367,2025-02-27,570,102,2,103.85
102368,2025-02-06,552,190,4,291.65
102369,2025-07-05,32,111,1,65.89
102370,2025-11-19,127,186,4,473.16
102371,2025-09-07,367,146,4,382.39
102372,2025-12-14,9,150,2,280.59
102373,2025-01-14,959,116,4,196.38
102374,2024-01-10,227,125,4,218.31
102375,2024-10-14,697,196,1,452.66
102376,2024-07-15,93,191,3,144.49
102377,2024-08-14,240,179,3,221.03
102378,2024-02-07,288,164,3,31.38
102379,2024-08-02,8,164,5,31.38
102380,2024-04-23,891,126,4,455.11
102381,2025-05-27,506,136,5,329.23
102382,2024-07-17,676,122,5,240.25
102383,2025-11-19,699,195,5,342.09
102384,2024-06-28,67,178,5,400.1
102385,2024-03-07,131,176,2,382.57
102386,2024-08-21,903,134,5,499.78
102387,2024-07-15,869,167,3,438.34
102388,2025-12-10,695,187,1,348.24
102389,2024-09-15,698,169,5,210.88
102390,2024-01-03,961,172,4,427.64
102391,2024-11-26,443,155,1,461.71
102392,2024-05-04,697,153,3,213.58
102393,2025-05-22,371,167,4,438.34
102394,2024-08-17,49,167,1,438.34
102395,2025-06-29,460,136,4,329.23
102396,2025-02-05,200,141,1,27.97
102397,2025-08-08,828,143,1,414.2
102398,2025-12-07,434,104,2,490.44
102399,2024-07-20,169,110,2,483.08
102400,2024-03-05,642,143,3,414.2
102401,2024-01-29,492,181,1,48.68
102402,2025-08-29,817,156,1,433.36
102403,2024-09-13,254,181,3,48.68
102404,2024-09-01,982,114,4,68.03
102405,2024-12-07,533,144,1,236.36
102406,2025-09-06,635,131,1,29.52
102407,2025-10-02,458,157,1,176.53
102408,2024-03-28,998,175,1,498.73
102409,2025-01-21,321,108,1,60.26
102410,2024-05-10,64,189,1,62.25
102411,2024-11-04,626,157,1,176.53
102412,2024-03-08,105,181,4,48.68
102413,2025-07-26,54,187,1,348.24
102414,2025-02-15,99,138,4,180.49
102415,2024-08-26,886,180,4,287.29
102416,2024-01-11,465,177,5,350.05
102417,2025-03-14,902,150,4,280.59
102418,2024-04-13,348,180,5,287.29
102419,2025-04-09,530,184,1,336.74
102420,2024-07-16,111,143,5,414.2
102421,2025-09-01,731,114,1,68.03
102422,2024-07-17,927,109,5,239.99
102423,2025-10-14,522,174,2,27.58
102424,2025-03-07,493,133,3,481.33
102425,2025-03-31,191,193,5,390.1
102426,2024-02-15,62,132,2,305.81
102427,2025-08-21,447,117,3,495.11
102428,2024-11-14,598,166,3,71.85
102429,2024-05-30,481,170,2,392.94
102430,2024-12-17,299,140,5,151.22
102431,2025-06-14,601,148,1,69.49
102432,2024-02-28,244,185,2,342.02
102433,2024-02-25,433,165,5,199.17
102434,2024-07-24,656,145,2,187.26
102435,2024-12-15,194,126,1,455.11
102436,2025-12-12,709,186,4,473.16
102437,2025-12-10,340,160,5,228.8
102438,2024-12-09,631,175,5,498.73
102439,2024-12-02,167,139,4,430.28
102440,2024-02-13,508,114,4,68.03
102441,2025-10-16,229,129,1,347.44
102442,2025-04-22,639,189,2,62.25
102443,2025-05-07,753,128,2,461.37
102444,2025-01-19,211,199,3,96.05
102445,2024-01-07,372,152,2,254.19
102446,2025-01-01,31,102,1,103.85
102447,2024-05-25,298,172,1,427.64
102448,2025-10-08,600,157,2,176.53
102449,2024-02-14,999,198,3,54.16
102450,2024-07-21,291,104,2,490.44
102451,2024-09-25,737,123,2,356.4
102452,2025-07-21,252,123,3,356.4
102453,2024-01-23,181,123,2,356.4
102454,2024-01-22,852,134,1,499.78
102455,2025-01-23,671,187,2,348.24
102456,2024-08-03,313,115,3,397.45
102457,2025-01-13,829,159,2,294.15
102458,2025-06-23,819,148,2,69.49
102459,2025-12-29,67,180,4,287.29
102460,2024-05-13,814,116,2,196.38
102461,2025-06-29,388,125,2,218.31
102462,2024-11-21,614,189,3,62.25
102463,2024-02-17,782,155,2,461.71
102464,2024-07-12,875,179,5,221.03
102465,2024-06-01,336,169,3,210.88
102466,2025-10-06,815,132,1,305.81
102467,2025-06-04,992,136,2,329.23
102468,2024-08-02,745,175,4,498.73
102469,2025-11-10,630,111,4,65.89
102470,2025-06-04,398,109,2,239.99
102471,2025-01-18,511,197,5,26.34
102472,2024-07-02,330,167,4,438.34
102473,2025-06-22,712,192,3,456.19
102474,2025-04-30,275,162,4,467.09
102475,2025-10-15,944,175,4,498.73
102476,2024-07-31,225,175,1,498.73
102477,2024-08-28,406,126,4,455.11
102478,2025-03-11,911,128,3,461.37
102479,2024-06-09,958,149,5,357.78
102480,2025-07-17,87,148,3,69.49
102481,2024-10-29,456,118,1,39.5
102482,2024-08-23,598,167,3,438.34
102483,2025-06-08,637,106,4,72.02
102484,2025-04-06,479,144,4,236.36
102485,2025-01-11,824,156,4,433.36
102486,2024-10-06,392,164,3,31.38
102487,2025-03-28,240,104,2,490.44
102488,2025-01-02,924,134,1,499.78
102489,2025-05-28,526,111,3,65.89
102490,2024-10-10,949,170,1,392.94
102491,2024-05-01,74,130,1,274.58
102492,2025-07-13,206,147,1,74.19
102493,2025-11-22,338,143,2,414.2
102494,2025-11-30,866,133,3,481.33
102495,2025-12-23,619,136,2,329.23
102496,2024-09-24,9,118,5,39.5
102497,2024-10-15,843,199,3,96.05
102498,2025-02-19,842,145,4,187.26
102499,2025-04-28,670,175,1,498.73
102500,2025-02-11,234,166,2,71.85
102501,2025-04-30,240,130,2,274.58
102502,2025-07-19,776,167,5,438.34
102503,2024-12-14,811,160,4,228.8
102504,2024-07-11,440,111,3,65.89
102505,2024-08-02,450,199,4,96.05
102506,2024-01-31,384,158,5,148.58
102507,2024-05-11,313,118,5,39.5
102508,2025-05-26,830,195,1,342.09
102509,2024-12-13,231,185,3,342.02
102510,2025-12-03,771,154,4,233.82
102511,2024-11-02,334,152,5,254.19
102512,2025-08-04,805,176,1,382.57
102513,2024-06-06,976,105,2,186.82
102514,2025-10-06,819,143,5,414.2
102515,2025-08-10,888,178,5,400.1
102516,2024-07-28,972,151,4,236.1
102517,2025-07-01,396,151,1,236.1
102518,2024-04-21,337,125,4,218.31
102519,2025-10-16,917,173,4,317.12
102520,2024-06-24,107,139,1,430.28
102521,2024-06-30,33,187,5,348.24
102522,2025-05-15,28,189,5,62.25
102523,2024-03-12,934,124,2,462.71
102524,2024-07-29,239,150,3,280.59
102525,2024-03-12,466,138,5,180.49
102526,2025-06-14,12,108,3,60.26
102527,2025-02-24,401,122,3,240.25
102528,2024-05-12,550,121,1,86.69
102529,2024-03-11,399,154,4,233.82
102530,2024-07-29,318,127,2,91.29
102531,2024-06-11,619,156,4,433.36
102532,2025-08-24,208,174,3,27.58
102533,2024-10-09,207,165,4,199.17
102534,2025-04-01,66,101,2,68.57
102535,2024-09-09,539,152,5,254.19
102536,2025-05-17,472,143,5,414.2
102537,2024-02-10,755,160,5,228.8
102538,2025-10-23,903,112,3,46.29
102539,2025-12-18,863,159,3,294.15
102540,2025-02-04,628,192,3,456.19
102541,2024-09-12,184,123,4,356.4
102542,2025-04-13,394,180,4,287.29
102543,2025-12-16,583,185,2,342.02
102544,2025-12-16,969,113,4,407.45
102545,2024-06-10,281,106,2,72.02
102546,2024-10-25,683,181,5,48.68
102547,2025-05-20,422,109,2,239.99
102548,2024-05-04,378,198,5,54.16
102549,2025-05-31,785,110,1,483.08
102550,2025-02-23,462,200,3,439.46
102551,2024-07-31,519,122,3,240.25
102552,2024-01-28,75,106,4,72.02
102553,2025-01-25,352,182,4,253.85
102554,2024-07-18,407,196,4,452.66
102555,2024-09-13,118,105,1,186.82
102556,2024-11-30,687,191,2,144.49
102557,2025-05-11,473,196,4,452.66
102558,2025-07-15,673,109,1,239.99
102559,2024-05-23,483,132,4,305.81
102560,2024-06-23,859,136,2,329.23
102561,2024-04-12,182,103,5,488.53
102562,2025-07-01,760,138,1,180.49
102563,2024-03-20,688,151,2,236.1
102564,2025-11-24,280,198,1,54.16
102565,2025-01-01,183,120,4,86.95
102566,2025-11-22,546,128,1,461.37
102567,2025-12-14,49,128,4,461.37
102568,2025-10-18,679,182,5,253.85
102569,2025-02-03,707,192,1,456.19
102570,2024-02-23,613,140,4,151.22
102571,2025-01-21,786,101,1,68.57
102572,2025-01-18,931,126,2,455.11
102573,2024-04-03,17,131,2,29.52
102574,2024-01-15,346,154,1,233.82
102575,2024-08-13,982,125,1,218.31
102576,2024-06-20,46,113,2,407.45
102577,2024-04-20,836,154,5,233.82
102578,2025-07-29,642,142,3,168.39
102579,2024-07-31,957,125,5,218.31
102580,2025-03-14,124,170,4,392.94
102581,2024-04-18,366,130,2,274.58
102582,2024-01-16,412,142,2,168.39
102583,2024-01-13,399,184,3,336.74
102584,2024-08-13,68,128,4,461.37
102585,2025-10-27,639,185,3,342.02
102586,2024-03-09,907,148,1,69.49
102587,2024-11-04,786,128,4,461.37
102588,2024-04-14,730,177,4,350.05
102589,2024-06-24,258,169,5,210.88
102590,2024-11-28,647,113,5,407.45
102591,2025-11-25,947,190,4,291.65
102592,2024-12-06,180,199,2,96.05
102593,2025-11-13,494,182,3,253.85
102594,2024-01-19,624,109,3,239.99
102595,2025-01-26,524,175,4,498.73
102596,2025-05-30,602,182,2,253.85
102597,2024-08-26,22,191,1,144.49
102598,2024-11-12,243,179,1,221.03
102599,2024-09-06,635,195,4,342.09
102600,2024-05-20,384,111,1,65.89
102601,2024-07-25,156,164,3,31.38
102602,2025-10-19,39,149,2,357.78
102603,2025-03-30,757,131,5,29.52
102604,2024-10-11,326,143,2,414.2
102605,2025-06-17,811,183,1,235.95
102606,2024-01-25,235,154,3,233.82
102607,2024-12-16,249,194,3,117.3
102608,2024-02-25,929,127,5,91.29
102609,2025-12-04,713,186,2,473.16
102610,2025-09-14,894,193,2,390.1
102611,2024-11-25,188,149,5,357.78
102612,2024-03-07,891,157,1,176.53
102613,2024-07-16,54,163,1,290.17
102614,2024-07-28,129,182,2,253.85
102615,2025-08-29,563,112,2,46.29
102616,2025-06-03,81,127,2,91.29
102617,2024-11-14,169,155,4,461.71
102618,2024-09-07,435,193,2,390.1
102619,2024-09-11,311,123,5,356.4
102620,2025-04-04,991,137,5,223.57
102621,2024-10-05,884,182,2,253.85
102622,2025-01-03,408,162,1,467.09
102623,2025-04-27,452,149,2,357.78
102624,2025-09-16,753,155,5,461.71
102625,2025-05-08,21,156,2,433.36
102626,2025-03-13,875,198,4,54.16
102627,2025-09-01,551,111,3,65.89
102628,2024-06-28,264,120,5,86.95
102629,2024-11-09,465,149,4,357.78
102630,2025-07-29,621,137,4,223.57
102631,2024-12-07,140,162,1,467.09
102632,2024-07-19,159,192,4,456.19
102633,2024-01-14,883,125,1,218.31
102634,2025-05-18,415,165,3,199.17
102635,2025-01-17,394,154,4,233.82
102636,2025-10-18,603,163,3,290.17
102637,2024-02-09,944,110,4,483.08
102638,2025-08-02,167,116,4,196.38
102639,2024-09-18,790,125,4,218.31
102640,2025-06-05,727,197,3,26.34
102641,2025-12-14,60,163,3,290.17
102642,2025-03-10,754,184,4,336.74
102643,2025-05-04,36,132,2,305.81
102644,2025-12-15,682,147,1,74.19
102645,2024-09-24,620,183,2,235.95
102646,2024-09-17,254,159,2,294.15
102647,2025-11-09,862,178,5,400.1
102648,2024-04-29,790,121,1,86.69
102649,2025-02-11,724,112,4,46.29
102650,2025-06-14,932,176,1,382.57
102651,2024-06-18,850,125,4,218.31
102652,2025-12-09,310,155,3,461.71
102653,2025-11-05,908,165,5,199.17
102654,2024-11-11,752,149,5,357.78
102655,2024-04-21,652,153,1,213.58
102656,2024-05-26,276,174,3,27.58
102657,2025-02-11,716,196,2,452.66
102658,2024-06-21,836,140,1,151.22
102659,2024-04-09,72,163,1,290.17
102660,2025-06-21,427,200,4,439.46
102661,2025-03-17,175,184,3,336.74
102662,2024-07-09,721,123,3,356.4
102663,2025-05-13,187,118,2,39.5
102664,2025-04-06,581,165,1,199.17
102665,2024-07-24,61,128,2,461.37
102666,2024-07-15,266,196,2,452.66
102667,2025-10-03,935,153,4,213.58
102668,2025-10-13,171,180,1,287.29
102669,2024-03-28,387,111,3,65.89
102670,2024-03-06,351,116,3,196.38
102671,2024-08-28,490,104,5,490.44
102672,2024-01-10,63,163,1,290.17
102673,2025-11-12,597,135,1,383.91
102674,2024-08-04,535,106,1,72.02
102675,2025-09-09,533,101,4,68.57
102676,2025-05-12,485,198,3,54.16
102677,2025-09-10,440,197,3,26.34
102678,2025-11-29,912,144,3,236.36
102679,2024-09-02,964,144,3,236.36
102680,2025-01-22,626,147,4,74.19
102681,2024-12-04,826,108,3,60.26
102682,2025-04-12,892,113,1,407.45
102683,2024-05-22,27,190,4,291.65
102684,2025-06-27,287,178,1,400.1
102685,2025-01-12,463,190,2,291.65
102686,2025-06-11,424,180,4,287.29
102687,2024-01-04,654,185,2,342.02
102688,2025-10-10,369,142,1,168.39
102689,2025-11-25,455,106,3,72.02
102690,2025-05-11,410,130,5,274.58
102691,2024-03-24,357,195,5,342.09
102692,2025-11-05,878,155,4,461.71
102693,2025-01-29,301,190,1,291.65
102694,2025-12-30,147,178,2,400.1
102695,2025-05-31,33,167,5,438.34
102696,2024-03-30,309,117,4,495.11
102697,2025-04-23,173,187,5,348.24
102698,2025-05-08,679,158,1,148.58
102699,2024-09-06,217,170,2,392.94
102700,2024-04-18,446,122,1,240.25
102701,2024-06-13,952,192,1,456.19
102702,2024-10-14,226,142,4,168.39
102703,2025-11-12,488,193,3,390.1
102704,2025-11-12,140,186,1,473.16
102705,2024-04-02,815,169,4,210.88
102706,2024-08-17,955,189,3,62.25
102707,2024-03-07,660,174,5,27.58
102708,2025-01-25,670,144,4,236.36
102709,2025-03-23,828,183,5,235.95
102710,2024-09-22,119,130,2,274.58
102711,2024-04-24,92,138,1,180.49
102712,2024-07-11,763,144,5,236.36
102713,2025-01-11,131,115,5,397.45
102714,2025-08-13,755,141,4,27.97
102715,2024-03-04,605,101,3,68.57
102716,2025-02-01,434,169,2,210.88
102717,2025-11-26,957,141,3,27.97
102718,2025-11-10,617,117,5,495.11
102719,2024-04-19,405,176,2,382.57
102720,2025-04-16,324,102,5,103.85
102721,2024-08-12,512,119,3,316.49
102722,2024-05-30,616,188,4,107.61
102723,2025-11-12,870,137,2,223.57
102724,2025-09-05,328,190,1,291.65
102725,2025-12-06,127,140,5,151.22
102726,2025-05-04,647,136,5,329.23
102727,2024-10-25,722,128,4,461.37
102728,2024-12-07,157,149,1,357.78
102729,2024-08-18,718,192,2,456.19
102730,2024-07-02,878,195,1,342.09
102731,2024-11-02,835,163,4,290.17
102732,2024-01-23,562,185,2,342.02
102733,2025-03-08,695,151,3,236.1
102734,2025-02-04,401,161,3,280.43
102735,2024-10-16,290,110,5,483.08
102736,2025-12-18,877,190,2,291.65
102737,2024-04-09,135,171,4,349.42
102738,2024-02-25,871,142,5,168.39
102739,2025-04-13,671,191,3,144.49
102740,2024-05-20,453,121,5,86.69
102741,2024-10-25,919,190,4,291.65
102742,2024-08-11,824,119,2,316.49
102743,2025-10-28,10,196,2,452.66
102744,2024-04-14,695,147,5,74.19
102745,2025-03-13,696,119,4,316.49
102746,2024-04-08,365,122,1,240.25
102747,2024-02-23,121,161,2,280.43
102748,2025-08-30,445,166,3,71.85
102749,2024-09-07,35,120,4,86.95
102750,2025-02-10,501,116,2,196.38
102751,2024-06-25,669,139,5,430.28
102752,2025-12-09,815,196,4,452.66
102753,2025-04-19,886,186,1,473.16
102754,2024-10-08,648,184,4,336.74
102755,2025-01-11,12,184,4,336.74
102756,2024-03-25,125,116,1,196.38
102757,2024-08-18,24,163,5,290.17
102758,2025-08-09,492,176,5,382.57
102759,2025-08-30,186,136,1,329.23
102760,2025-10-22,720,150,4,280.59
102761,2025-08-08,129,156,3,433.36
102762,2024-03-06,731,113,3,407.45
102763,2025-02-19,833,169,2,210.88
102764,2025-02-07,570,190,1,291.65
102765,2025-05-15,66,169,5,210.88
102766,2025-07-05,731,167,5,438.34
102767,2024-07-31,989,184,1,336.74
102768,2024-07-04,883,185,1,342.02
102769,2024-01-06,569,177,2,350.05
102770,2024-05-05,41,158,3,148.58
102771,2024-07-30,669,117,5,495.11
102772,2025-07-29,263,121,1,86.69
102773,2024-03-27,128,197,1,26.34
102774,2025-01-07,990,165,3,199.17
102775,2025-03-09,968,170,2,392.94
102776,2024-09-11,308,185,1,342.02
102777,2024-10-27,675,106,5,72.02
102778,2024-05-23,591,169,4,210.88
102779,2025-06-19,933,163,3,290.17
102780,2025-07-05,523,146,5,382.39
102781,2025-11-09,840,127,1,91.29
102782,2024-02-07,193,106,2,72.02
102783,2024-08-08,981,119,3,316.49
102784,2025-07-19,222,118,5,39.5
102785,2024-10-11,132,176,3,382.57
102786,2025-03-08,77,194,5,117.3
102787,2024-09-23,391,171,3,349.42
102788,2025-02-13,468,184,2,336.74
102789,2025-11-23,436,111,3,65.89
102790,2025-07-02,209,189,2,62.25
102791,2025-10-10,714,110,3,483.08
